file_name,samp_per_pix,n_rows_image,n_cols_image
107748645.dcm,1,2776,2082
1251496035.dcm,1,2776,2082
2103290865.dcm,1,2776,2082
385163581.dcm,1,2776,2082
1245477821.dcm,1,4096,3328
128947147.dcm,1,4096,3328
2000455278.dcm,1,4096,3328
828363536.dcm,1,4096,3328
1055253748.dcm,1,4096,3328
1352620370.dcm,1,4096,3328
172038646.dcm,1,4096,3328
962702901.dcm,1,4096,3328
1255740191.dcm,1,5355,4915
1969111172.dcm,1,5355,4915
2068431448.dcm,1,5355,4915
867505823.dcm,1,5355,4915
1257482390.dcm,1,4096,3328
1419368332.dcm,1,4096,3328
1455554655.dcm,1,4096,3328
57327412.dcm,1,4096,3328
1131548792.dcm,1,5355,4915
1413397051.dcm,1,5355,4915
652421199.dcm,1,5355,4915
907359496.dcm,1,5355,4915
1143165717.dcm,1,4096,3328
1405353114.dcm,1,4096,3328
1571345743.dcm,1,4096,3328
2107346121.dcm,1,4096,3328
397689974.dcm,1,4096,3328
1177332851.dcm,1,4096,3328
1199423267.dcm,1,4096,3328
1550705000.dcm,1,4096,3328
1744960689.dcm,1,4096,3328
510939112.dcm,1,4096,3328
864404682.dcm,1,4096,3328
1421943829.dcm,1,5355,4915
1480216258.dcm,1,5355,4915
2013699445.dcm,1,5355,4915
47640372.dcm,1,5355,4915
1630791347.dcm,1,2776,2082
1795982980.dcm,1,2776,2082
1837738739.dcm,1,2776,2082
1933133546.dcm,1,2776,2082
139224968.dcm,1,2776,2082
1872010600.dcm,1,2776,2082
2115609612.dcm,1,2776,2082
534231373.dcm,1,2776,2082
1125027467.dcm,1,5928,4728
123781791.dcm,1,5928,4728
283438716.dcm,1,5928,4728
489456115.dcm,1,5928,4728
1341271965.dcm,1,4096,3328
1651262367.dcm,1,4096,3328
1687300875.dcm,1,4096,3328
1735956294.dcm,1,4096,3328
1824429137.dcm,1,4096,3328
2026248949.dcm,1,4096,3328
792243320.dcm,1,4096,3328
826011010.dcm,1,4096,3328
1110902381.dcm,1,5355,4915
1402983388.dcm,1,5355,4915
2077827513.dcm,1,5355,4915
676529726.dcm,1,5355,4915
1243486901.dcm,1,5355,4915
1560878276.dcm,1,5355,4915
476757282.dcm,1,5355,4915
548340558.dcm,1,5355,4915
1189140577.dcm,1,4096,3328
1751530758.dcm,1,4096,3328
244774478.dcm,1,4096,3328
947897087.dcm,1,4096,3328
1533568854.dcm,1,3328,2560
1579504623.dcm,1,3328,2560
1594602409.dcm,1,3328,2560
1835879743.dcm,1,3328,2560
238783075.dcm,1,4096,3328
379469760.dcm,1,4096,3328
482501131.dcm,1,4096,3328
721725269.dcm,1,4096,3328
1058910148.dcm,1,2294,1914
1478076245.dcm,1,2294,1914
2012272781.dcm,1,2294,1914
769174283.dcm,1,2294,1914
1283351171.dcm,1,3328,2560
1413441277.dcm,1,3328,2560
574346017.dcm,1,3328,2560
607838430.dcm,1,3328,2560
652784387.dcm,1,3328,2560
1334971255.dcm,1,4096,3328
1473095820.dcm,1,4096,3328
1791923989.dcm,1,4096,3328
1859318140.dcm,1,4096,3328
103274528.dcm,1,4096,3328
1472487037.dcm,1,4096,3328
1767267101.dcm,1,4096,3328
2126578252.dcm,1,4096,3328
786672284.dcm,1,4096,3328
839982982.dcm,1,4096,3328
1237432163.dcm,1,5355,4915
677518502.dcm,1,5355,4915
729083389.dcm,1,5355,4915
889830825.dcm,1,5355,4915
1194860150.dcm,1,3328,2560
1232582310.dcm,1,3328,2560
1262972916.dcm,1,3328,2560
1630963965.dcm,1,3328,2560
1909646067.dcm,1,3328,2560
743173646.dcm,1,3328,2560
799885261.dcm,1,3328,2560
1906075102.dcm,1,5355,4915
2061518876.dcm,1,5355,4915
952158696.dcm,1,5355,4915
971472998.dcm,1,5355,4915
1605496693.dcm,1,2776,2082
328168026.dcm,1,2776,2082
419733366.dcm,1,2776,2082
741898631.dcm,1,2776,2082
1345376978.dcm,1,3328,2560
1527372670.dcm,1,3328,2560
1587418425.dcm,1,3328,2560
616322461.dcm,1,3328,2560
740531930.dcm,1,3328,2560
898783452.dcm,1,3328,2560
1255360255.dcm,1,2776,2082
1510269247.dcm,1,2776,2082
1710665236.dcm,1,2776,2082
984363476.dcm,1,2776,2082
1468307664.dcm,1,2776,2082
1863476464.dcm,1,2776,2082
1895524969.dcm,1,2776,2082
2101906286.dcm,1,2776,2082
594944131.dcm,1,2776,2082
1110177767.dcm,1,2776,2082
1314030924.dcm,1,2776,2082
630741413.dcm,1,2776,2082
688611622.dcm,1,2776,2082
1097560340.dcm,1,4096,3328
1138041525.dcm,1,4096,3328
1179588084.dcm,1,4096,3328
1299982741.dcm,1,4096,3328
141451331.dcm,1,4096,3328
1428845821.dcm,1,4096,3328
1513240975.dcm,1,4096,3328
1935670698.dcm,1,4096,3328
599574194.dcm,1,4096,3328
689120855.dcm,1,4096,3328
989880513.dcm,1,4096,3328
1025841831.dcm,1,4096,3328
1812689028.dcm,1,4096,3328
246178152.dcm,1,4096,3328
771022124.dcm,1,4096,3328
1307411132.dcm,1,3062,2394
1560623734.dcm,1,3062,2394
272254592.dcm,1,3062,2394
48828410.dcm,1,3062,2394
1116691402.dcm,1,2776,2082
1329544280.dcm,1,2776,2082
1908090102.dcm,1,2776,2082
288014831.dcm,1,2776,2082
1464072999.dcm,1,5355,4915
1927812586.dcm,1,5355,4915
2000666354.dcm,1,5355,4915
414224826.dcm,1,5355,4915
1570339027.dcm,1,4096,3328
1801924791.dcm,1,4096,3328
242167096.dcm,1,4096,3328
26759903.dcm,1,4096,3328
115652969.dcm,1,4096,3328
1464278909.dcm,1,4096,3328
1841752361.dcm,1,4096,3328
732909860.dcm,1,4096,3328
1928583076.dcm,1,3328,2560
1975940477.dcm,1,3328,2560
342227587.dcm,1,3328,2560
35599537.dcm,1,3328,2560
1259702196.dcm,1,3328,2560
737431489.dcm,1,3328,2560
881085747.dcm,1,3328,2560
911048707.dcm,1,3328,2560
1305794546.dcm,1,2776,2082
1593595669.dcm,1,2776,2082
1686434491.dcm,1,2776,2082
2063220692.dcm,1,2776,2082
412697751.dcm,1,3328,2560
589585215.dcm,1,3328,2560
69065506.dcm,1,3328,2560
701023623.dcm,1,3328,2560
869410991.dcm,1,3328,2560
994106545.dcm,1,3328,2560
104446815.dcm,1,2294,1914
1279605507.dcm,1,2294,1914
243117890.dcm,1,2294,1914
902584524.dcm,1,2294,1914
1552236782.dcm,1,3328,2560
278236466.dcm,1,3328,2560
315576848.dcm,1,3328,2560
457199577.dcm,1,3328,2560
1573433063.dcm,1,4096,3328
429514590.dcm,1,4096,3328
856189846.dcm,1,4096,3328
90023322.dcm,1,4096,3328
2014978123.dcm,1,2776,2082
2123403630.dcm,1,2776,2082
387344861.dcm,1,2776,2082
945533052.dcm,1,2776,2082
1084108785.dcm,1,4096,3328
1773255279.dcm,1,4096,3328
699180181.dcm,1,4096,3328
713260351.dcm,1,4096,3328
227449113.dcm,1,4096,3328
25122738.dcm,1,4096,3328
383206391.dcm,1,4096,3328
566514329.dcm,1,4096,3328
793503194.dcm,1,4096,3328
13173880.dcm,1,2776,2082
2119019066.dcm,1,2776,2082
483300462.dcm,1,2776,2082
963986856.dcm,1,2776,2082
1467636031.dcm,1,4096,3328
2007603328.dcm,1,4096,3328
633087875.dcm,1,4096,3328
949659839.dcm,1,4096,3328
1248756497.dcm,1,5355,4915
1983270347.dcm,1,5355,4915
299589931.dcm,1,5355,4915
646429708.dcm,1,5355,4915
1280782560.dcm,1,3328,2560
1600818437.dcm,1,3328,2560
2036506423.dcm,1,3328,2560
378858666.dcm,1,3328,2560
491424071.dcm,1,3328,2560
537257580.dcm,1,3328,2560
1815521918.dcm,1,3062,2394
1925539579.dcm,1,3062,2394
1932814628.dcm,1,3062,2394
196649300.dcm,1,3062,2394
560598092.dcm,1,3062,2394
633282108.dcm,1,3062,2394
1131017399.dcm,1,4096,3328
2029439479.dcm,1,4096,3328
765286845.dcm,1,4096,3328
851341342.dcm,1,4096,3328
1201536911.dcm,1,2776,2082
2039614896.dcm,1,2776,2082
214830194.dcm,1,2776,2082
598332994.dcm,1,2776,2082
1414155770.dcm,1,2776,2082
169947843.dcm,1,2776,2082
47245736.dcm,1,2776,2082
678257560.dcm,1,2776,2082
10852499.dcm,1,5355,4915
1130077643.dcm,1,5355,4915
159833151.dcm,1,5355,4915
461910417.dcm,1,5355,4915
1036130400.dcm,1,2776,2082
1323371180.dcm,1,2776,2082
156689987.dcm,1,2776,2082
313206644.dcm,1,2776,2082
1223599388.dcm,1,3328,2560
1339892853.dcm,1,3328,2560
1492696401.dcm,1,3328,2560
616579662.dcm,1,3328,2560
1210510801.dcm,1,4096,3328
143219894.dcm,1,4096,3328
15071485.dcm,1,4096,3328
2139613775.dcm,1,4096,3328
223612292.dcm,1,4096,3328
465849117.dcm,1,4096,3328
669955299.dcm,1,4096,3328
984799738.dcm,1,4096,3328
1913735558.dcm,1,3328,2560
2064028440.dcm,1,3328,2560
480930509.dcm,1,3328,2560
709325885.dcm,1,3328,2560
124626440.dcm,1,5355,4915
1536346108.dcm,1,5355,4915
2081876742.dcm,1,5355,4915
739898765.dcm,1,5355,4915
2113277887.dcm,1,4096,3328
574626060.dcm,1,4096,3328
730251116.dcm,1,4096,3328
923367391.dcm,1,4096,3328
1161250152.dcm,1,3062,2394
1375985758.dcm,1,3062,2394
1530640922.dcm,1,3062,2394
1759124920.dcm,1,3062,2394
750510533.dcm,1,3062,2394
849967220.dcm,1,3062,2394
1078357466.dcm,1,2776,2082
131612951.dcm,1,2776,2082
1978752168.dcm,1,2776,2082
745677513.dcm,1,2776,2082
1689834681.dcm,1,2776,2082
181046647.dcm,1,2776,2082
392178954.dcm,1,2776,2082
421403815.dcm,1,2776,2082
1155978319.dcm,1,2776,2082
1180136686.dcm,1,2776,2082
1761491872.dcm,1,2776,2082
675520772.dcm,1,2776,2082
1944296651.dcm,1,3328,2560
547378819.dcm,1,3328,2560
915256228.dcm,1,3328,2560
97924768.dcm,1,3328,2560
1112969249.dcm,1,4096,3328
118005776.dcm,1,4096,3328
130031948.dcm,1,4096,3328
138298988.dcm,1,4096,3328
312705074.dcm,1,4096,3328
439953680.dcm,1,4096,3328
1114488352.dcm,1,4096,3328
1258528295.dcm,1,4096,3328
1295253113.dcm,1,4096,3328
678157201.dcm,1,4096,3328
1437903494.dcm,1,4096,3328
313539466.dcm,1,4096,3328
735413535.dcm,1,4096,3328
872163817.dcm,1,4096,3328
1094340756.dcm,1,3328,2560
1177736435.dcm,1,3328,2560
313218472.dcm,1,3328,2560
993929405.dcm,1,3328,2560
1002220382.dcm,1,4096,3328
1552922856.dcm,1,4096,3328
1894746229.dcm,1,4096,3328
96375409.dcm,1,4096,3328
1427091931.dcm,1,2776,2082
1521897735.dcm,1,2776,2082
309311360.dcm,1,2776,2082
750141782.dcm,1,2776,2082
1006592349.dcm,1,4096,3328
1116996763.dcm,1,4096,3328
1726644384.dcm,1,4096,3328
364115788.dcm,1,4096,3328
394214330.dcm,1,4096,3328
504227625.dcm,1,4096,3328
597761399.dcm,1,4096,3328
7239788.dcm,1,4096,3328
736576019.dcm,1,4096,3328
776808417.dcm,1,4096,3328
1632067448.dcm,1,4096,3328
493071540.dcm,1,4096,3328
684538323.dcm,1,4096,3328
741358020.dcm,1,4096,3328
102211772.dcm,1,5355,4915
1668178272.dcm,1,5355,4915
377290478.dcm,1,5355,4915
576483656.dcm,1,5355,4915
121416470.dcm,1,3328,2560
155909056.dcm,1,3328,2560
1606770627.dcm,1,3328,2560
1803973088.dcm,1,3328,2560
280870762.dcm,1,3328,2560
823814635.dcm,1,3328,2560
1343161530.dcm,1,3328,2560
1393242353.dcm,1,3328,2560
1900300254.dcm,1,3328,2560
192252365.dcm,1,3328,2560
959867542.dcm,1,3328,2560
1054479359.dcm,1,5355,4915
1154169861.dcm,1,5355,4915
588019606.dcm,1,5355,4915
620635661.dcm,1,5355,4915
1541908921.dcm,1,4096,3328
1705465109.dcm,1,4096,3328
1960120096.dcm,1,4096,3328
2120521410.dcm,1,4096,3328
46214839.dcm,1,3328,2560
525511932.dcm,1,4096,3328
547643705.dcm,1,4096,3328
621312183.dcm,1,4096,3328
71849094.dcm,1,4096,3328
789138781.dcm,1,4096,3328
1513027022.dcm,1,2776,2082
2075900290.dcm,1,2776,2082
631715434.dcm,1,2776,2082
806916891.dcm,1,2776,2082
1141748259.dcm,1,4096,3328
1233458498.dcm,1,4096,3328
1269295269.dcm,1,4096,3328
1502317200.dcm,1,4096,3328
538872969.dcm,1,4096,3328
926903401.dcm,1,4096,3328
1033311478.dcm,1,4096,3328
1699520431.dcm,1,4096,3328
265216887.dcm,1,4096,3328
599010013.dcm,1,4096,3328
1933460571.dcm,1,2776,2082
319946304.dcm,1,2776,2082
760239634.dcm,1,2776,2082
994052764.dcm,1,2776,2082
1456775466.dcm,1,4096,3328
1602303528.dcm,1,4096,3328
1748372351.dcm,1,4096,3328
1849367741.dcm,1,4096,3328
1051966914.dcm,1,5355,4915
335460822.dcm,1,5355,4915
675958555.dcm,1,5355,4915
918033781.dcm,1,5355,4915
1184638053.dcm,1,4096,3328
1385602129.dcm,1,4096,3328
196539091.dcm,1,4096,3328
219460346.dcm,1,4096,3328
742704507.dcm,1,4096,3328
1266439279.dcm,1,4096,3328
1602369914.dcm,1,4096,3328
975673755.dcm,1,4096,3328
97822466.dcm,1,4096,3328
1064205182.dcm,1,3062,2394
2002094699.dcm,1,3062,2394
669957850.dcm,1,3062,2394
681117443.dcm,1,3062,2394
1092206446.dcm,1,3328,2560
15200482.dcm,1,3328,2560
1603545456.dcm,1,3328,2560
1731753732.dcm,1,3328,2560
1809761369.dcm,1,3328,2560
2012318057.dcm,1,3328,2560
2026509258.dcm,1,3328,2560
306792598.dcm,1,3328,2560
236738285.dcm,1,5355,4915
593005919.dcm,1,5355,4915
657445409.dcm,1,5355,4915
828025814.dcm,1,5355,4915
1232747918.dcm,1,5355,4915
31586102.dcm,1,5355,4915
951533736.dcm,1,5355,4915
954856011.dcm,1,5355,4915
1206869462.dcm,1,3328,2560
14693468.dcm,1,3328,2560
1520989565.dcm,1,3328,2560
174942625.dcm,1,3328,2560
1839551501.dcm,1,3328,2560
282573396.dcm,1,3328,2560
559242119.dcm,1,3328,2560
718581404.dcm,1,3328,2560
1135615438.dcm,1,2294,1914
1258243761.dcm,1,2294,1914
49787912.dcm,1,2294,1914
787566419.dcm,1,2294,1914
1250383680.dcm,1,4096,3328
1467141797.dcm,1,4096,3328
1477051728.dcm,1,4096,3328
2097000429.dcm,1,4096,3328
259377530.dcm,1,4096,3328
95209208.dcm,1,4096,3328
1150474758.dcm,1,4096,3328
1162053908.dcm,1,4096,3328
1304302784.dcm,1,4096,3328
1476218001.dcm,1,4096,3328
1645270533.dcm,1,5355,4915
1806447841.dcm,1,5355,4915
605883049.dcm,1,5355,4915
744253293.dcm,1,5355,4915
1192794889.dcm,1,2776,2082
1559062822.dcm,1,2776,2082
1711089313.dcm,1,2776,2082
838811092.dcm,1,2776,2082
1250168404.dcm,1,3328,2560
1459886943.dcm,1,3328,2560
391790803.dcm,1,3328,2560
647267886.dcm,1,3328,2560
791267021.dcm,1,3328,2560
1419763280.dcm,1,5355,4915
1505049583.dcm,1,5355,4915
1510790449.dcm,1,5355,4915
886013147.dcm,1,5355,4915
1092420499.dcm,1,4096,3328
119490928.dcm,1,4096,3328
1602588199.dcm,1,4096,3328
1790892875.dcm,1,4096,3328
1056216482.dcm,1,5355,4915
174753035.dcm,1,5355,4915
27492342.dcm,1,5355,4915
757535960.dcm,1,5355,4915
1234487995.dcm,1,4096,3328
1516265795.dcm,1,4096,3328
1590879933.dcm,1,4096,3328
1625048764.dcm,1,4096,3328
1756372244.dcm,1,4096,3328
215253142.dcm,1,4096,3328
573916770.dcm,1,4096,3328
819926265.dcm,1,4096,3328
1326549723.dcm,1,4096,3328
1944887479.dcm,1,4096,3328
2106398234.dcm,1,4096,3328
992970728.dcm,1,4096,3328
1225811870.dcm,1,4096,3328
1966749539.dcm,1,4096,3328
779048603.dcm,1,4096,3328
949656800.dcm,1,4096,3328
1050149859.dcm,1,4096,3328
1218134344.dcm,1,4096,3328
1307526001.dcm,1,4096,3328
1906919388.dcm,1,4096,3328
402462048.dcm,1,4096,3328
1350541708.dcm,1,4096,3328
1944399014.dcm,1,4096,3328
782627428.dcm,1,4096,3328
884235610.dcm,1,4096,3328
1216118391.dcm,1,4096,3328
1472011049.dcm,1,4096,3328
1500134329.dcm,1,4096,3328
1510895167.dcm,1,4096,3328
1867124726.dcm,1,4096,3328
459198984.dcm,1,4096,3328
1211902064.dcm,1,4096,3328
1545506419.dcm,1,4096,3328
1921167798.dcm,1,4096,3328
501763024.dcm,1,4096,3328
1299187436.dcm,1,3328,2560
134688829.dcm,1,3328,2560
1588913683.dcm,1,3328,2560
1631968862.dcm,1,3328,2560
487662810.dcm,1,3328,2560
561508058.dcm,1,3328,2560
1418963331.dcm,1,4096,3328
1517227983.dcm,1,4096,3328
1719769979.dcm,1,4096,3328
190247940.dcm,1,4096,3328
699282289.dcm,1,4096,3328
1405700044.dcm,1,3328,2560
1588903812.dcm,1,3328,2560
413298390.dcm,1,3328,2560
449129065.dcm,1,3328,2560
825532090.dcm,1,3328,2560
1406177895.dcm,1,3328,2560
1412732012.dcm,1,3328,2560
2113467020.dcm,1,3328,2560
714596136.dcm,1,3328,2560
121420040.dcm,1,2776,2082
1450668625.dcm,1,2776,2082
1567313764.dcm,1,2776,2082
1862657753.dcm,1,2776,2082
1393569544.dcm,1,5355,4915
1923642521.dcm,1,5355,4915
298904420.dcm,1,5355,4915
921839697.dcm,1,5355,4915
1963890476.dcm,1,2776,2082
274891800.dcm,1,2776,2082
309184605.dcm,1,2776,2082
833681836.dcm,1,2776,2082
1070466329.dcm,1,4096,3328
1077279724.dcm,1,4096,3328
1078485259.dcm,1,4096,3328
1985915887.dcm,1,4096,3328
1985377683.dcm,1,4096,3328
313988961.dcm,1,4096,3328
560367677.dcm,1,4096,3328
838748644.dcm,1,4096,3328
1642947200.dcm,1,3328,2560
410148381.dcm,1,3328,2560
412393782.dcm,1,3328,2560
680038778.dcm,1,3328,2560
89235982.dcm,1,3328,2560
1132639562.dcm,1,5355,4915
593721159.dcm,1,5355,4915
833716236.dcm,1,5355,4915
930531744.dcm,1,5355,4915
1573710521.dcm,1,2776,2082
1669980065.dcm,1,2776,2082
1780005471.dcm,1,2776,2082
2020991486.dcm,1,2776,2082
115087515.dcm,1,3328,2560
1449357372.dcm,1,3328,2560
564614495.dcm,1,3328,2560
946680818.dcm,1,3328,2560
1264186818.dcm,1,5355,4915
1551393040.dcm,1,5355,4915
1652391083.dcm,1,5355,4915
94933944.dcm,1,5355,4915
1211689224.dcm,1,4096,3328
1796870469.dcm,1,4096,3328
383531388.dcm,1,4096,3328
94702145.dcm,1,4096,3328
1707389443.dcm,1,3328,2560
1991103848.dcm,1,3328,2560
581583949.dcm,1,3328,2560
589698898.dcm,1,3328,2560
653632835.dcm,1,3328,2560
978817086.dcm,1,3328,2560
1856094022.dcm,1,5355,4915
1914151797.dcm,1,5355,4915
1959185773.dcm,1,5355,4915
488819809.dcm,1,5355,4915
706413597.dcm,1,5355,4915
2083735395.dcm,1,2776,2082
267800737.dcm,1,2776,2082
347645773.dcm,1,2776,2082
83263805.dcm,1,2776,2082
1524429217.dcm,1,4096,3328
2147293172.dcm,1,4096,3328
272447000.dcm,1,4096,3328
702850281.dcm,1,4096,3328
159534950.dcm,1,4096,3328
1807829660.dcm,1,4096,3328
1866513377.dcm,1,4096,3328
963945703.dcm,1,4096,3328
117129687.dcm,1,4096,3328
1456827990.dcm,1,4096,3328
578606885.dcm,1,4096,3328
639383938.dcm,1,4096,3328
11044661.dcm,1,3328,2560
1488875199.dcm,1,3328,2560
1740206122.dcm,1,3328,2560
26007844.dcm,1,3328,2560
355833116.dcm,1,3328,2560
491652408.dcm,1,3328,2560
715171033.dcm,1,3328,2560
1112632635.dcm,1,5355,4915
1592082008.dcm,1,5355,4915
1607060338.dcm,1,5355,4915
1624868116.dcm,1,5355,4915
1487730172.dcm,1,4096,3328
1528947595.dcm,1,4096,3328
1781050623.dcm,1,4096,3328
2026350231.dcm,1,4096,3328
1153655126.dcm,1,3328,2560
152830925.dcm,1,3328,2560
1647601078.dcm,1,3328,2560
1648006048.dcm,1,3328,2560
1728746033.dcm,1,3328,2560
1994751543.dcm,1,3328,2560
1358978521.dcm,1,2294,1914
1711003926.dcm,1,2294,1914
631916621.dcm,1,2294,1914
897498992.dcm,1,2294,1914
1520466918.dcm,1,4096,3328
1641096118.dcm,1,4096,3328
179042716.dcm,1,4096,3328
2005799793.dcm,1,4096,3328
2062394508.dcm,1,4096,3328
2494939.dcm,1,4096,3328
744127496.dcm,1,4096,3328
341359226.dcm,1,4096,3328
761528011.dcm,1,4096,3328
920212119.dcm,1,4096,3328
999797194.dcm,1,4096,3328
1052705063.dcm,1,4096,3328
1129304924.dcm,1,4096,3328
1397515418.dcm,1,4096,3328
1906156833.dcm,1,4096,3328
315969791.dcm,1,4096,3328
551254216.dcm,1,4096,3328
1410512768.dcm,1,5355,4915
1461757293.dcm,1,5355,4915
2002778318.dcm,1,5355,4915
24074685.dcm,1,5355,4915
1078750735.dcm,1,4096,3328
1084566022.dcm,1,4096,3328
120802214.dcm,1,4096,3328
510316314.dcm,1,4096,3328
594850626.dcm,1,4096,3328
1271139540.dcm,1,4096,3328
1752105873.dcm,1,4096,3328
1865523977.dcm,1,4096,3328
586347440.dcm,1,4096,3328
1701036985.dcm,1,5355,4915
1758926145.dcm,1,5355,4915
2002739538.dcm,1,5355,4915
400847271.dcm,1,5355,4915
1097089377.dcm,1,2776,2082
359008392.dcm,1,2776,2082
577002406.dcm,1,2776,2082
727673085.dcm,1,2776,2082
2084548833.dcm,1,4096,3328
212390556.dcm,1,4096,3328
513648122.dcm,1,4096,3328
691177444.dcm,1,4096,3328
1456080721.dcm,1,2294,1914
1509850488.dcm,1,2294,1914
1970569824.dcm,1,2294,1914
507893958.dcm,1,2294,1914
560946398.dcm,1,2294,1914
781645012.dcm,1,2294,1914
1349646800.dcm,1,4096,3328
1907401379.dcm,1,4096,3328
277540446.dcm,1,4096,3328
697388336.dcm,1,4096,3328
1080798770.dcm,1,4096,3328
1725951818.dcm,1,4096,3328
1889346153.dcm,1,4096,3328
1941673391.dcm,1,4096,3328
2004910866.dcm,1,4096,3328
2011374634.dcm,1,4096,3328
850431110.dcm,1,4096,3328
1120696703.dcm,1,3328,2560
1445507881.dcm,1,3328,2560
272114586.dcm,1,3328,2560
876647525.dcm,1,3328,2560
906028752.dcm,1,3328,2560
1311413163.dcm,1,3328,2560
1955079846.dcm,1,3328,2560
2024253849.dcm,1,3328,2560
2042307158.dcm,1,3328,2560
379189548.dcm,1,3328,2560
408935523.dcm,1,3328,2560
943302322.dcm,1,3328,2560
1756468328.dcm,1,5355,4915
2035421283.dcm,1,5355,4915
332777290.dcm,1,5355,4915
686742694.dcm,1,5355,4915
120084520.dcm,1,5355,4915
1234419005.dcm,1,5355,4915
1795073560.dcm,1,5355,4915
1911699395.dcm,1,5355,4915
361470342.dcm,1,2776,2082
624821744.dcm,1,2776,2082
896399170.dcm,1,2776,2082
947101947.dcm,1,2776,2082
1562437135.dcm,1,4096,3328
557687219.dcm,1,4096,3328
613217025.dcm,1,4096,3328
733335316.dcm,1,4096,3328
139396228.dcm,1,5355,4915
155222898.dcm,1,5355,4915
265413280.dcm,1,5355,4915
292876722.dcm,1,5355,4915
1023922419.dcm,1,2776,2082
1071337190.dcm,1,2776,2082
189325893.dcm,1,2776,2082
786164465.dcm,1,2776,2082
1127453534.dcm,1,4096,3328
1299037172.dcm,1,3328,2560
2058123035.dcm,1,4096,3328
958727958.dcm,1,3328,2560
1020702686.dcm,1,4096,3328
1263326359.dcm,1,4096,3328
220378097.dcm,1,4096,3328
317922841.dcm,1,4096,3328
1100131235.dcm,1,4096,3328
1814478773.dcm,1,4096,3328
1878042683.dcm,1,4096,3328
1987980751.dcm,1,4096,3328
1625798348.dcm,1,4096,3328
1849481270.dcm,1,4096,3328
1881047125.dcm,1,4096,3328
2027211267.dcm,1,4096,3328
539570645.dcm,1,4096,3328
587945637.dcm,1,4096,3328
604869640.dcm,1,4096,3328
825951320.dcm,1,4096,3328
154929774.dcm,1,4096,3328
1906118149.dcm,1,4096,3328
2042108582.dcm,1,4096,3328
302179668.dcm,1,4096,3328
261850916.dcm,1,2776,2082
73548941.dcm,1,2776,2082
759457347.dcm,1,2776,2082
884560650.dcm,1,2776,2082
1449540184.dcm,1,3328,2560
391968758.dcm,1,3328,2560
512977389.dcm,1,3328,2560
791453915.dcm,1,3328,2560
1845527676.dcm,1,4096,3328
1862782313.dcm,1,4096,3328
2081656062.dcm,1,4096,3328
527993011.dcm,1,4096,3328
210603456.dcm,1,4096,3328
678336585.dcm,1,4096,3328
768393999.dcm,1,4096,3328
813513382.dcm,1,4096,3328
106629842.dcm,1,4096,3328
1105074977.dcm,1,4096,3328
164691998.dcm,1,4096,3328
2147069906.dcm,1,4096,3328
449139861.dcm,1,4096,3328
1396141928.dcm,1,3328,2560
191993737.dcm,1,3328,2560
220579648.dcm,1,3328,2560
366887601.dcm,1,3328,2560
57488219.dcm,1,3328,2560
730118190.dcm,1,3328,2560
1935021291.dcm,1,2776,2082
1942826825.dcm,1,2776,2082
318748121.dcm,1,2776,2082
712834393.dcm,1,2776,2082
886358022.dcm,1,2776,2082
1150456625.dcm,1,4096,3328
2100537109.dcm,1,4096,3328
792435819.dcm,1,4096,3328
915338970.dcm,1,4096,3328
1358922914.dcm,1,4096,3328
140750770.dcm,1,4096,3328
1797111482.dcm,1,4096,3328
2098531446.dcm,1,4096,3328
404609240.dcm,1,4096,3328
548214620.dcm,1,4096,3328
1196006016.dcm,1,2776,2082
1812552713.dcm,1,2776,2082
201036992.dcm,1,2776,2082
266399126.dcm,1,2776,2082
1208061550.dcm,1,4096,3328
1232616313.dcm,1,4096,3328
41879172.dcm,1,4096,3328
901857169.dcm,1,4096,3328
1794323993.dcm,1,5355,4915
1817029460.dcm,1,5355,4915
238691722.dcm,1,5355,4915
473091816.dcm,1,5355,4915
1687189156.dcm,1,3328,2560
2123705096.dcm,1,3328,2560
675810139.dcm,1,3328,2560
957337335.dcm,1,3328,2560
1074078973.dcm,1,3328,2560
1078374232.dcm,1,4096,3328
1263577273.dcm,1,4096,3328
1326044715.dcm,1,3328,2560
1355153787.dcm,1,3328,2560
1603958243.dcm,1,4096,3328
1811904798.dcm,1,3328,2560
537342573.dcm,1,3328,2560
757064047.dcm,1,3328,2560
817979861.dcm,1,4096,3328
910123451.dcm,1,3328,2560
1155966139.dcm,1,4096,3328
1180003702.dcm,1,4096,3328
1181815161.dcm,1,4096,3328
1634822774.dcm,1,4096,3328
1801408101.dcm,1,4096,3328
2075807648.dcm,1,4096,3328
699659464.dcm,1,4096,3328
799281526.dcm,1,4096,3328
13083291.dcm,1,3328,2560
1704879044.dcm,1,3328,2560
1705426497.dcm,1,3328,2560
1909257474.dcm,1,3328,2560
1938067381.dcm,1,3328,2560
1994404664.dcm,1,3328,2560
2140472329.dcm,1,3328,2560
893615375.dcm,1,3328,2560
96599380.dcm,1,3328,2560
1514492175.dcm,1,4096,3328
195797434.dcm,1,4096,3328
2129300346.dcm,1,4096,3328
346272772.dcm,1,4096,3328
1058743899.dcm,1,5355,4915
1121882238.dcm,1,5355,4915
1923594052.dcm,1,5355,4915
52706585.dcm,1,5355,4915
1329335697.dcm,1,4096,3328
1525636001.dcm,1,4096,3328
2040407406.dcm,1,4096,3328
385384067.dcm,1,4096,3328
1225319217.dcm,1,5355,4915
1516672792.dcm,1,5355,4915
