file_name,transfer_syntax_uid
107881822.dcm,1.2.840.10008.1.2.4.90
1169152491.dcm,1.2.840.10008.1.2.4.90
1672157931.dcm,1.2.840.10008.1.2.4.90
76683507.dcm,1.2.840.10008.1.2.4.90
1109961581.dcm,1.2.840.10008.1.2.4.70
1249214094.dcm,1.2.840.10008.1.2.4.70
136950268.dcm,1.2.840.10008.1.2.4.70
1524785659.dcm,1.2.840.10008.1.2.4.70
1586052602.dcm,1.2.840.10008.1.2.4.70
508253288.dcm,1.2.840.10008.1.2.4.70
705678542.dcm,1.2.840.10008.1.2.4.70
915786279.dcm,1.2.840.10008.1.2.4.70
1651540084.dcm,1.2.840.10008.1.2.4.70
1771274286.dcm,1.2.840.10008.1.2.4.70
463713590.dcm,1.2.840.10008.1.2.4.70
513749179.dcm,1.2.840.10008.1.2.4.70
1260397841.dcm,1.2.840.10008.1.2.4.70
173309064.dcm,1.2.840.10008.1.2.4.70
1734645287.dcm,1.2.840.10008.1.2.4.70
217601785.dcm,1.2.840.10008.1.2.4.70
261504736.dcm,1.2.840.10008.1.2.4.70
76223811.dcm,1.2.840.10008.1.2.4.70
1527063094.dcm,1.2.840.10008.1.2.4.90
2127225530.dcm,1.2.840.10008.1.2.4.90
252119513.dcm,1.2.840.10008.1.2.4.90
645324226.dcm,1.2.840.10008.1.2.4.90
1161772447.dcm,1.2.840.10008.1.2.4.70
1461648675.dcm,1.2.840.10008.1.2.4.70
1691710232.dcm,1.2.840.10008.1.2.4.70
893864802.dcm,1.2.840.10008.1.2.4.70
990726702.dcm,1.2.840.10008.1.2.4.70
991402322.dcm,1.2.840.10008.1.2.4.70
548847251.dcm,1.2.840.10008.1.2.4.90
657628453.dcm,1.2.840.10008.1.2.4.90
726125759.dcm,1.2.840.10008.1.2.4.90
813876175.dcm,1.2.840.10008.1.2.4.90
1573342122.dcm,1.2.840.10008.1.2.4.90
1699200926.dcm,1.2.840.10008.1.2.4.90
81766242.dcm,1.2.840.10008.1.2.4.90
987481836.dcm,1.2.840.10008.1.2.4.90
1060299310.dcm,1.2.840.10008.1.2.4.70
1120408315.dcm,1.2.840.10008.1.2.4.70
1177680283.dcm,1.2.840.10008.1.2.4.70
180902452.dcm,1.2.840.10008.1.2.4.70
2028626647.dcm,1.2.840.10008.1.2.4.70
1309750801.dcm,1.2.840.10008.1.2.4.90
1436652208.dcm,1.2.840.10008.1.2.4.90
1881386603.dcm,1.2.840.10008.1.2.4.90
825317374.dcm,1.2.840.10008.1.2.4.90
1481918096.dcm,1.2.840.10008.1.2.4.90
367108719.dcm,1.2.840.10008.1.2.4.90
448315044.dcm,1.2.840.10008.1.2.4.90
495867026.dcm,1.2.840.10008.1.2.4.90
2120238315.dcm,1.2.840.10008.1.2.4.90
391760695.dcm,1.2.840.10008.1.2.4.90
73957453.dcm,1.2.840.10008.1.2.4.90
790751010.dcm,1.2.840.10008.1.2.4.90
1746651836.dcm,1.2.840.10008.1.2.4.70
2103219188.dcm,1.2.840.10008.1.2.4.70
378662551.dcm,1.2.840.10008.1.2.4.70
838197193.dcm,1.2.840.10008.1.2.4.70
1242534378.dcm,1.2.840.10008.1.2.4.90
1623109559.dcm,1.2.840.10008.1.2.4.90
350095306.dcm,1.2.840.10008.1.2.4.90
800058101.dcm,1.2.840.10008.1.2.4.90
1322729140.dcm,1.2.840.10008.1.2.4.70
1431092181.dcm,1.2.840.10008.1.2.4.70
1547327656.dcm,1.2.840.10008.1.2.4.70
1656667569.dcm,1.2.840.10008.1.2.4.70
261653746.dcm,1.2.840.10008.1.2.4.70
262562993.dcm,1.2.840.10008.1.2.4.70
911480617.dcm,1.2.840.10008.1.2.4.70
96377728.dcm,1.2.840.10008.1.2.4.70
1806186392.dcm,1.2.840.10008.1.2.4.70
518278862.dcm,1.2.840.10008.1.2.4.70
602438976.dcm,1.2.840.10008.1.2.4.70
86778676.dcm,1.2.840.10008.1.2.4.70
1028699767.dcm,1.2.840.10008.1.2.4.90
370788853.dcm,1.2.840.10008.1.2.4.90
380394498.dcm,1.2.840.10008.1.2.4.90
774089516.dcm,1.2.840.10008.1.2.4.90
139276086.dcm,1.2.840.10008.1.2.4.70
1546281137.dcm,1.2.840.10008.1.2.4.70
1620565359.dcm,1.2.840.10008.1.2.4.70
284492205.dcm,1.2.840.10008.1.2.4.70
437701424.dcm,1.2.840.10008.1.2.4.70
1519628558.dcm,1.2.840.10008.1.2.4.70
1801917624.dcm,1.2.840.10008.1.2.4.70
875778313.dcm,1.2.840.10008.1.2.4.70
891852121.dcm,1.2.840.10008.1.2.4.70
1222703186.dcm,1.2.840.10008.1.2.4.70
1299840779.dcm,1.2.840.10008.1.2.4.70
161295185.dcm,1.2.840.10008.1.2.4.70
2041547181.dcm,1.2.840.10008.1.2.4.70
1515963059.dcm,1.2.840.10008.1.2.4.90
1698536720.dcm,1.2.840.10008.1.2.4.90
269208171.dcm,1.2.840.10008.1.2.4.90
78385420.dcm,1.2.840.10008.1.2.4.90
1223872288.dcm,1.2.840.10008.1.2.4.90
1380005429.dcm,1.2.840.10008.1.2.4.90
2039491358.dcm,1.2.840.10008.1.2.4.90
237932510.dcm,1.2.840.10008.1.2.4.90
1229935250.dcm,1.2.840.10008.1.2.4.70
1464780149.dcm,1.2.840.10008.1.2.4.70
1722397191.dcm,1.2.840.10008.1.2.4.70
668230695.dcm,1.2.840.10008.1.2.4.70
1192557800.dcm,1.2.840.10008.1.2.4.70
1437390862.dcm,1.2.840.10008.1.2.4.70
1891157475.dcm,1.2.840.10008.1.2.4.70
605826833.dcm,1.2.840.10008.1.2.4.70
1743718878.dcm,1.2.840.10008.1.2.4.90
2003308850.dcm,1.2.840.10008.1.2.4.90
745089608.dcm,1.2.840.10008.1.2.4.90
950155953.dcm,1.2.840.10008.1.2.4.90
1091414701.dcm,1.2.840.10008.1.2.4.70
241275190.dcm,1.2.840.10008.1.2.4.70
681957876.dcm,1.2.840.10008.1.2.4.70
688854541.dcm,1.2.840.10008.1.2.4.70
968651103.dcm,1.2.840.10008.1.2.4.70
1044519239.dcm,1.2.840.10008.1.2.4.90
1933359921.dcm,1.2.840.10008.1.2.4.90
864814513.dcm,1.2.840.10008.1.2.4.90
898760794.dcm,1.2.840.10008.1.2.4.90
1132936134.dcm,1.2.840.10008.1.2.4.90
1263008406.dcm,1.2.840.10008.1.2.4.90
1699385528.dcm,1.2.840.10008.1.2.4.90
1847361517.dcm,1.2.840.10008.1.2.4.90
1173119259.dcm,1.2.840.10008.1.2.4.70
225893733.dcm,1.2.840.10008.1.2.4.70
554206370.dcm,1.2.840.10008.1.2.4.70
612647526.dcm,1.2.840.10008.1.2.4.70
1564164703.dcm,1.2.840.10008.1.2.4.90
197412062.dcm,1.2.840.10008.1.2.4.90
618672779.dcm,1.2.840.10008.1.2.4.90
992139546.dcm,1.2.840.10008.1.2.4.90
1042073686.dcm,1.2.840.10008.1.2.4.70
1655751956.dcm,1.2.840.10008.1.2.4.70
1938195251.dcm,1.2.840.10008.1.2.4.70
2119743827.dcm,1.2.840.10008.1.2.4.70
1189849756.dcm,1.2.840.10008.1.2.4.70
1264590835.dcm,1.2.840.10008.1.2.4.70
1937351556.dcm,1.2.840.10008.1.2.4.70
213679397.dcm,1.2.840.10008.1.2.4.70
1949800549.dcm,1.2.840.10008.1.2.4.90
1961490718.dcm,1.2.840.10008.1.2.4.90
508207584.dcm,1.2.840.10008.1.2.4.90
823008024.dcm,1.2.840.10008.1.2.4.90
1016067136.dcm,1.2.840.10008.1.2.4.90
101862610.dcm,1.2.840.10008.1.2.4.90
1681930451.dcm,1.2.840.10008.1.2.4.90
1706955821.dcm,1.2.840.10008.1.2.4.90
1850400734.dcm,1.2.840.10008.1.2.4.90
345527558.dcm,1.2.840.10008.1.2.4.90
527468376.dcm,1.2.840.10008.1.2.4.90
997209934.dcm,1.2.840.10008.1.2.4.90
1036756136.dcm,1.2.840.10008.1.2.4.90
1494080427.dcm,1.2.840.10008.1.2.4.90
699898858.dcm,1.2.840.10008.1.2.4.90
853414853.dcm,1.2.840.10008.1.2.4.90
1140600621.dcm,1.2.840.10008.1.2.4.70
1555904317.dcm,1.2.840.10008.1.2.4.70
1591730001.dcm,1.2.840.10008.1.2.4.70
2020594236.dcm,1.2.840.10008.1.2.4.70
451459809.dcm,1.2.840.10008.1.2.4.70
169015840.dcm,1.2.840.10008.1.2.4.70
1886143396.dcm,1.2.840.10008.1.2.4.70
2046503851.dcm,1.2.840.10008.1.2.4.70
752472045.dcm,1.2.840.10008.1.2.4.70
1901147927.dcm,1.2.840.10008.1.2.4.70
2029422648.dcm,1.2.840.10008.1.2.4.70
714080360.dcm,1.2.840.10008.1.2.4.70
776141017.dcm,1.2.840.10008.1.2.4.70
819430609.dcm,1.2.840.10008.1.2.4.70
860682771.dcm,1.2.840.10008.1.2.4.70
101871560.dcm,1.2.840.10008.1.2.4.90
17984267.dcm,1.2.840.10008.1.2.4.90
338531257.dcm,1.2.840.10008.1.2.4.90
437581657.dcm,1.2.840.10008.1.2.4.90
1683071766.dcm,1.2.840.10008.1.2.4.90
1759850211.dcm,1.2.840.10008.1.2.4.90
2018154311.dcm,1.2.840.10008.1.2.4.90
603571976.dcm,1.2.840.10008.1.2.4.90
1263199298.dcm,1.2.840.10008.1.2.4.90
272026610.dcm,1.2.840.10008.1.2.4.90
699887523.dcm,1.2.840.10008.1.2.4.90
876158767.dcm,1.2.840.10008.1.2.4.90
1812163457.dcm,1.2.840.10008.1.2.4.90
270642571.dcm,1.2.840.10008.1.2.4.90
285402677.dcm,1.2.840.10008.1.2.4.90
407913452.dcm,1.2.840.10008.1.2.4.90
1563997840.dcm,1.2.840.10008.1.2.4.70
1686535137.dcm,1.2.840.10008.1.2.4.70
1915489530.dcm,1.2.840.10008.1.2.4.70
1944379869.dcm,1.2.840.10008.1.2.4.70
1192095267.dcm,1.2.840.10008.1.2.4.70
232368528.dcm,1.2.840.10008.1.2.4.70
5622779.dcm,1.2.840.10008.1.2.4.70
78567075.dcm,1.2.840.10008.1.2.4.70
540674807.dcm,1.2.840.10008.1.2.4.70
67851918.dcm,1.2.840.10008.1.2.4.70
845634982.dcm,1.2.840.10008.1.2.4.70
93245465.dcm,1.2.840.10008.1.2.4.70
1504749901.dcm,1.2.840.10008.1.2.4.90
1771592521.dcm,1.2.840.10008.1.2.4.90
2136859189.dcm,1.2.840.10008.1.2.4.90
245991244.dcm,1.2.840.10008.1.2.4.90
103247291.dcm,1.2.840.10008.1.2.4.70
1473685051.dcm,1.2.840.10008.1.2.4.70
199513912.dcm,1.2.840.10008.1.2.4.70
222941434.dcm,1.2.840.10008.1.2.4.70
452461238.dcm,1.2.840.10008.1.2.4.70
1733022158.dcm,1.2.840.10008.1.2.4.70
2114411877.dcm,1.2.840.10008.1.2.4.70
213653220.dcm,1.2.840.10008.1.2.4.70
450806913.dcm,1.2.840.10008.1.2.4.70
1367892077.dcm,1.2.840.10008.1.2.4.70
1715537229.dcm,1.2.840.10008.1.2.4.70
2128001591.dcm,1.2.840.10008.1.2.4.70
615525269.dcm,1.2.840.10008.1.2.4.70
1303233883.dcm,1.2.840.10008.1.2.4.90
140538669.dcm,1.2.840.10008.1.2.4.90
1677211884.dcm,1.2.840.10008.1.2.4.90
864593107.dcm,1.2.840.10008.1.2.4.90
1730612993.dcm,1.2.840.10008.1.2.4.90
1954872612.dcm,1.2.840.10008.1.2.4.90
2015795313.dcm,1.2.840.10008.1.2.4.90
861529182.dcm,1.2.840.10008.1.2.4.90
119182386.dcm,1.2.840.10008.1.2.4.90
1446891209.dcm,1.2.840.10008.1.2.4.90
2047059222.dcm,1.2.840.10008.1.2.4.90
2078748894.dcm,1.2.840.10008.1.2.4.90
1680349511.dcm,1.2.840.10008.1.2.4.70
1805160890.dcm,1.2.840.10008.1.2.4.70
2065503098.dcm,1.2.840.10008.1.2.4.70
210861904.dcm,1.2.840.10008.1.2.4.70
1026574477.dcm,1.2.840.10008.1.2.4.90
1499015626.dcm,1.2.840.10008.1.2.4.90
1566337703.dcm,1.2.840.10008.1.2.4.90
2073217941.dcm,1.2.840.10008.1.2.4.90
1074894518.dcm,1.2.840.10008.1.2.4.90
1296277298.dcm,1.2.840.10008.1.2.4.90
68909043.dcm,1.2.840.10008.1.2.4.90
871289102.dcm,1.2.840.10008.1.2.4.90
15221036.dcm,1.2.840.10008.1.2.4.70
1589472189.dcm,1.2.840.10008.1.2.4.70
1698781771.dcm,1.2.840.10008.1.2.4.70
1999154192.dcm,1.2.840.10008.1.2.4.70
1315909150.dcm,1.2.840.10008.1.2.4.90
1634151852.dcm,1.2.840.10008.1.2.4.90
303808170.dcm,1.2.840.10008.1.2.4.90
784855707.dcm,1.2.840.10008.1.2.4.90
1715987354.dcm,1.2.840.10008.1.2.4.90
2122010055.dcm,1.2.840.10008.1.2.4.90
246920983.dcm,1.2.840.10008.1.2.4.90
330781533.dcm,1.2.840.10008.1.2.4.90
1458702932.dcm,1.2.840.10008.1.2.4.90
1842060179.dcm,1.2.840.10008.1.2.4.90
2042939108.dcm,1.2.840.10008.1.2.4.90
890939667.dcm,1.2.840.10008.1.2.4.90
1114135049.dcm,1.2.840.10008.1.2.4.70
1190686386.dcm,1.2.840.10008.1.2.4.70
1681159042.dcm,1.2.840.10008.1.2.4.70
629244346.dcm,1.2.840.10008.1.2.4.70
1296262783.dcm,1.2.840.10008.1.2.4.90
1832831948.dcm,1.2.840.10008.1.2.4.90
1881200655.dcm,1.2.840.10008.1.2.4.90
383710573.dcm,1.2.840.10008.1.2.4.90
1581972954.dcm,1.2.840.10008.1.2.4.90
495842298.dcm,1.2.840.10008.1.2.4.90
671188445.dcm,1.2.840.10008.1.2.4.90
836443757.dcm,1.2.840.10008.1.2.4.90
1476116570.dcm,1.2.840.10008.1.2.4.90
1978544915.dcm,1.2.840.10008.1.2.4.90
554229867.dcm,1.2.840.10008.1.2.4.90
844626832.dcm,1.2.840.10008.1.2.4.90
135536084.dcm,1.2.840.10008.1.2.4.70
18738019.dcm,1.2.840.10008.1.2.4.70
2073830886.dcm,1.2.840.10008.1.2.4.70
2125545814.dcm,1.2.840.10008.1.2.4.70
241072907.dcm,1.2.840.10008.1.2.4.70
373266814.dcm,1.2.840.10008.1.2.4.70
684406311.dcm,1.2.840.10008.1.2.4.70
1274788012.dcm,1.2.840.10008.1.2.4.90
1306633485.dcm,1.2.840.10008.1.2.4.90
219810824.dcm,1.2.840.10008.1.2.4.90
33757731.dcm,1.2.840.10008.1.2.4.90
1466313684.dcm,1.2.840.10008.1.2.4.90
1883682600.dcm,1.2.840.10008.1.2.4.90
529746569.dcm,1.2.840.10008.1.2.4.90
907441109.dcm,1.2.840.10008.1.2.4.90
1635309681.dcm,1.2.840.10008.1.2.4.90
1758917695.dcm,1.2.840.10008.1.2.4.90
1987111952.dcm,1.2.840.10008.1.2.4.90
2044842890.dcm,1.2.840.10008.1.2.4.90
784564640.dcm,1.2.840.10008.1.2.4.90
1264323571.dcm,1.2.840.10008.1.2.4.90
1418135713.dcm,1.2.840.10008.1.2.4.90
1965309033.dcm,1.2.840.10008.1.2.4.90
328960821.dcm,1.2.840.10008.1.2.4.90
1289084772.dcm,1.2.840.10008.1.2.4.90
1459708557.dcm,1.2.840.10008.1.2.4.90
568697961.dcm,1.2.840.10008.1.2.4.90
921487969.dcm,1.2.840.10008.1.2.4.90
1192785820.dcm,1.2.840.10008.1.2.4.70
1468645610.dcm,1.2.840.10008.1.2.4.70
1853143958.dcm,1.2.840.10008.1.2.4.70
530056989.dcm,1.2.840.10008.1.2.4.70
81259255.dcm,1.2.840.10008.1.2.4.70
527092720.dcm,1.2.840.10008.1.2.4.70
586000336.dcm,1.2.840.10008.1.2.4.70
600321327.dcm,1.2.840.10008.1.2.4.70
677983159.dcm,1.2.840.10008.1.2.4.70
1024875798.dcm,1.2.840.10008.1.2.4.70
1304554432.dcm,1.2.840.10008.1.2.4.70
1340320104.dcm,1.2.840.10008.1.2.4.70
1472621517.dcm,1.2.840.10008.1.2.4.70
1703969709.dcm,1.2.840.10008.1.2.4.70
389457609.dcm,1.2.840.10008.1.2.4.70
879179662.dcm,1.2.840.10008.1.2.4.90
88731378.dcm,1.2.840.10008.1.2.4.90
904661505.dcm,1.2.840.10008.1.2.4.90
924682673.dcm,1.2.840.10008.1.2.4.90
1352341574.dcm,1.2.840.10008.1.2.4.70
14130510.dcm,1.2.840.10008.1.2.4.70
1841538531.dcm,1.2.840.10008.1.2.4.70
1988370728.dcm,1.2.840.10008.1.2.4.70
138351851.dcm,1.2.840.10008.1.2.4.70
2013358797.dcm,1.2.840.10008.1.2.4.70
52757273.dcm,1.2.840.10008.1.2.4.70
772144878.dcm,1.2.840.10008.1.2.4.70
1122154186.dcm,1.2.840.10008.1.2.4.90
1456491417.dcm,1.2.840.10008.1.2.4.90
44785109.dcm,1.2.840.10008.1.2.4.90
721186450.dcm,1.2.840.10008.1.2.4.90
1260676581.dcm,1.2.840.10008.1.2.4.70
665347060.dcm,1.2.840.10008.1.2.4.70
720038608.dcm,1.2.840.10008.1.2.4.70
8964180.dcm,1.2.840.10008.1.2.4.70
1052817267.dcm,1.2.840.10008.1.2.4.90
321838958.dcm,1.2.840.10008.1.2.4.90
344519962.dcm,1.2.840.10008.1.2.4.90
368113304.dcm,1.2.840.10008.1.2.4.90
1299035444.dcm,1.2.840.10008.1.2.4.90
1307469000.dcm,1.2.840.10008.1.2.4.90
1345484378.dcm,1.2.840.10008.1.2.4.90
1753624268.dcm,1.2.840.10008.1.2.4.90
1161471461.dcm,1.2.840.10008.1.2.4.70
1481329411.dcm,1.2.840.10008.1.2.4.70
1593476815.dcm,1.2.840.10008.1.2.4.70
791660369.dcm,1.2.840.10008.1.2.4.70
987331914.dcm,1.2.840.10008.1.2.4.70
112732868.dcm,1.2.840.10008.1.2.4.70
1193940029.dcm,1.2.840.10008.1.2.4.70
134218493.dcm,1.2.840.10008.1.2.4.70
1538584632.dcm,1.2.840.10008.1.2.4.70
1555095855.dcm,1.2.840.10008.1.2.4.70
1595538762.dcm,1.2.840.10008.1.2.4.70
1802454843.dcm,1.2.840.10008.1.2.4.70
2102474858.dcm,1.2.840.10008.1.2.4.70
68968379.dcm,1.2.840.10008.1.2.4.70
104855354.dcm,1.2.840.10008.1.2.4.70
1502677506.dcm,1.2.840.10008.1.2.4.70
1523875354.dcm,1.2.840.10008.1.2.4.70
1819718442.dcm,1.2.840.10008.1.2.4.70
20887161.dcm,1.2.840.10008.1.2.4.70
579100739.dcm,1.2.840.10008.1.2.4.70
157991712.dcm,1.2.840.10008.1.2.4.70
618446165.dcm,1.2.840.10008.1.2.4.70
710604054.dcm,1.2.840.10008.1.2.4.70
745319358.dcm,1.2.840.10008.1.2.4.70
1791412225.dcm,1.2.840.10008.1.2.4.70
404776832.dcm,1.2.840.10008.1.2.4.70
586318271.dcm,1.2.840.10008.1.2.4.70
703193828.dcm,1.2.840.10008.1.2.4.70
137106149.dcm,1.2.840.10008.1.2.4.90
307029759.dcm,1.2.840.10008.1.2.4.90
443364968.dcm,1.2.840.10008.1.2.4.90
454545947.dcm,1.2.840.10008.1.2.4.90
1430404616.dcm,1.2.840.10008.1.2.4.90
1799434725.dcm,1.2.840.10008.1.2.4.90
1812800413.dcm,1.2.840.10008.1.2.4.90
483308158.dcm,1.2.840.10008.1.2.4.90
1109052502.dcm,1.2.840.10008.1.2.4.90
1478305070.dcm,1.2.840.10008.1.2.4.90
1808945924.dcm,1.2.840.10008.1.2.4.90
995117846.dcm,1.2.840.10008.1.2.4.90
1015081961.dcm,1.2.840.10008.1.2.4.90
1132772316.dcm,1.2.840.10008.1.2.4.90
1701560576.dcm,1.2.840.10008.1.2.4.90
613477343.dcm,1.2.840.10008.1.2.4.90
1215578635.dcm,1.2.840.10008.1.2.4.70
2006442473.dcm,1.2.840.10008.1.2.4.70
56062151.dcm,1.2.840.10008.1.2.4.70
634438481.dcm,1.2.840.10008.1.2.4.70
712058714.dcm,1.2.840.10008.1.2.4.70
916871825.dcm,1.2.840.10008.1.2.4.70
1212964392.dcm,1.2.840.10008.1.2.4.70
1379676450.dcm,1.2.840.10008.1.2.4.70
1560701963.dcm,1.2.840.10008.1.2.4.70
1747037232.dcm,1.2.840.10008.1.2.4.70
1620619301.dcm,1.2.840.10008.1.2.4.90
202529558.dcm,1.2.840.10008.1.2.4.90
474069138.dcm,1.2.840.10008.1.2.4.90
814138822.dcm,1.2.840.10008.1.2.4.90
1054832095.dcm,1.2.840.10008.1.2.4.70
110218682.dcm,1.2.840.10008.1.2.4.70
1708980845.dcm,1.2.840.10008.1.2.4.70
242966393.dcm,1.2.840.10008.1.2.4.70
26143320.dcm,1.2.840.10008.1.2.4.70
508546223.dcm,1.2.840.10008.1.2.4.70
1343262343.dcm,1.2.840.10008.1.2.4.90
1694050981.dcm,1.2.840.10008.1.2.4.90
1812307096.dcm,1.2.840.10008.1.2.4.90
746243172.dcm,1.2.840.10008.1.2.4.90
1167308429.dcm,1.2.840.10008.1.2.4.70
1719011144.dcm,1.2.840.10008.1.2.4.70
2046688446.dcm,1.2.840.10008.1.2.4.70
262120728.dcm,1.2.840.10008.1.2.4.70
728564060.dcm,1.2.840.10008.1.2.4.70
1682534336.dcm,1.2.840.10008.1.2.4.70
2033300488.dcm,1.2.840.10008.1.2.4.70
268032366.dcm,1.2.840.10008.1.2.4.70
363029013.dcm,1.2.840.10008.1.2.4.70
549927643.dcm,1.2.840.10008.1.2.4.70
606650411.dcm,1.2.840.10008.1.2.4.70
966719299.dcm,1.2.840.10008.1.2.4.70
1403277030.dcm,1.2.840.10008.1.2.4.90
1649194897.dcm,1.2.840.10008.1.2.4.90
1945510469.dcm,1.2.840.10008.1.2.4.90
345929366.dcm,1.2.840.10008.1.2.4.90
1383253747.dcm,1.2.840.10008.1.2.4.70
244164447.dcm,1.2.840.10008.1.2.4.70
536902236.dcm,1.2.840.10008.1.2.4.70
828086011.dcm,1.2.840.10008.1.2.4.70
1332397791.dcm,1.2.840.10008.1.2.4.70
1508353539.dcm,1.2.840.10008.1.2.4.70
1607067530.dcm,1.2.840.10008.1.2.4.70
164165799.dcm,1.2.840.10008.1.2.4.70
1031853445.dcm,1.2.840.10008.1.2.4.70
119434794.dcm,1.2.840.10008.1.2.4.70
1273092690.dcm,1.2.840.10008.1.2.4.70
1645335306.dcm,1.2.840.10008.1.2.4.70
1760744211.dcm,1.2.840.10008.1.2.4.70
503850980.dcm,1.2.840.10008.1.2.4.70
764545189.dcm,1.2.840.10008.1.2.4.70
790068662.dcm,1.2.840.10008.1.2.4.70
1183630517.dcm,1.2.840.10008.1.2.4.70
302558001.dcm,1.2.840.10008.1.2.4.70
658024815.dcm,1.2.840.10008.1.2.4.70
976219639.dcm,1.2.840.10008.1.2.4.70
123079102.dcm,1.2.840.10008.1.2.4.70
1434562406.dcm,1.2.840.10008.1.2.4.70
1448969820.dcm,1.2.840.10008.1.2.4.70
1630151354.dcm,1.2.840.10008.1.2.4.70
1969807118.dcm,1.2.840.10008.1.2.4.70
31100464.dcm,1.2.840.10008.1.2.4.70
1691249349.dcm,1.2.840.10008.1.2.4.90
248396932.dcm,1.2.840.10008.1.2.4.90
522677448.dcm,1.2.840.10008.1.2.4.90
625403322.dcm,1.2.840.10008.1.2.4.90
1152505623.dcm,1.2.840.10008.1.2.4.90
1164756303.dcm,1.2.840.10008.1.2.4.90
2007384914.dcm,1.2.840.10008.1.2.4.90
421005616.dcm,1.2.840.10008.1.2.4.90
956356851.dcm,1.2.840.10008.1.2.4.90
1154800136.dcm,1.2.840.10008.1.2.4.70
1272288063.dcm,1.2.840.10008.1.2.4.70
163602383.dcm,1.2.840.10008.1.2.4.70
1809709396.dcm,1.2.840.10008.1.2.4.70
180987282.dcm,1.2.840.10008.1.2.4.70
639145075.dcm,1.2.840.10008.1.2.4.70
758930083.dcm,1.2.840.10008.1.2.4.70
996073760.dcm,1.2.840.10008.1.2.4.70
1462811860.dcm,1.2.840.10008.1.2.4.90
1663661687.dcm,1.2.840.10008.1.2.4.90
1993516789.dcm,1.2.840.10008.1.2.4.90
2137609518.dcm,1.2.840.10008.1.2.4.90
1518662453.dcm,1.2.840.10008.1.2.4.90
1538016339.dcm,1.2.840.10008.1.2.4.90
431367538.dcm,1.2.840.10008.1.2.4.90
629676783.dcm,1.2.840.10008.1.2.4.90
1247245655.dcm,1.2.840.10008.1.2.4.90
1538841450.dcm,1.2.840.10008.1.2.4.90
226686066.dcm,1.2.840.10008.1.2.4.90
377176073.dcm,1.2.840.10008.1.2.4.90
1622998605.dcm,1.2.840.10008.1.2.4.70
2092140905.dcm,1.2.840.10008.1.2.4.70
428400309.dcm,1.2.840.10008.1.2.4.70
610435310.dcm,1.2.840.10008.1.2.4.70
1001044826.dcm,1.2.840.10008.1.2.4.90
1277847107.dcm,1.2.840.10008.1.2.4.90
130307999.dcm,1.2.840.10008.1.2.4.90
565460017.dcm,1.2.840.10008.1.2.4.90
979422762.dcm,1.2.840.10008.1.2.4.90
1352006898.dcm,1.2.840.10008.1.2.4.70
383535661.dcm,1.2.840.10008.1.2.4.70
509417747.dcm,1.2.840.10008.1.2.4.70
578409314.dcm,1.2.840.10008.1.2.4.70
1496310454.dcm,1.2.840.10008.1.2.4.70
210232509.dcm,1.2.840.10008.1.2.4.70
2129624413.dcm,1.2.840.10008.1.2.4.70
236089252.dcm,1.2.840.10008.1.2.4.70
382471625.dcm,1.2.840.10008.1.2.4.70
671503186.dcm,1.2.840.10008.1.2.4.70
716167023.dcm,1.2.840.10008.1.2.4.70
753348215.dcm,1.2.840.10008.1.2.4.70
1326161646.dcm,1.2.840.10008.1.2.4.90
1786106476.dcm,1.2.840.10008.1.2.4.90
18142822.dcm,1.2.840.10008.1.2.4.90
746691794.dcm,1.2.840.10008.1.2.4.90
1366057000.dcm,1.2.840.10008.1.2.4.70
1684223922.dcm,1.2.840.10008.1.2.4.70
175599531.dcm,1.2.840.10008.1.2.4.70
349297115.dcm,1.2.840.10008.1.2.4.70
1995842403.dcm,1.2.840.10008.1.2.4.70
311477967.dcm,1.2.840.10008.1.2.4.70
586064999.dcm,1.2.840.10008.1.2.4.70
67670593.dcm,1.2.840.10008.1.2.4.70
180280561.dcm,1.2.840.10008.1.2.4.90
360580272.dcm,1.2.840.10008.1.2.4.90
854183554.dcm,1.2.840.10008.1.2.4.90
914228088.dcm,1.2.840.10008.1.2.4.90
1160336369.dcm,1.2.840.10008.1.2.4.70
1301288925.dcm,1.2.840.10008.1.2.4.70
664614509.dcm,1.2.840.10008.1.2.4.70
89566940.dcm,1.2.840.10008.1.2.4.70
1505963679.dcm,1.2.840.10008.1.2.4.70
248287572.dcm,1.2.840.10008.1.2.4.70
477768074.dcm,1.2.840.10008.1.2.4.70
502661596.dcm,1.2.840.10008.1.2.4.70
1785621963.dcm,1.2.840.10008.1.2.4.90
541183163.dcm,1.2.840.10008.1.2.4.90
648260447.dcm,1.2.840.10008.1.2.4.90
871002880.dcm,1.2.840.10008.1.2.4.90
1168501387.dcm,1.2.840.10008.1.2.4.90
186466909.dcm,1.2.840.10008.1.2.4.90
542182206.dcm,1.2.840.10008.1.2.4.90
839526834.dcm,1.2.840.10008.1.2.4.90
1584162944.dcm,1.2.840.10008.1.2.4.90
1785517641.dcm,1.2.840.10008.1.2.4.90
540718103.dcm,1.2.840.10008.1.2.4.90
930350681.dcm,1.2.840.10008.1.2.4.90
14495214.dcm,1.2.840.10008.1.2.4.90
1651572213.dcm,1.2.840.10008.1.2.4.90
1823799819.dcm,1.2.840.10008.1.2.4.90
841690110.dcm,1.2.840.10008.1.2.4.90
156662109.dcm,1.2.840.10008.1.2.4.90
1628623837.dcm,1.2.840.10008.1.2.4.90
